text	label
ኦሮሞ ሲተርት በቀን የጮኸ ጅብ ማታ ሊመጣብህ እንደሆነ እወቅ ዛሬ መታወቂያ የከለከለ መንግስት ነገ የምርጫ ኮሮጆ ላለመስረቁ ዋስትና የለም ሳይንቲስቱ	negative
የምር ግን መፅሀፍ ቅዱሱን እንክዋን ብዙ ቤተሰቦች የኔን አያት ጨምሮ እንደ አስፈሪና ሚባላ ነገር ስለውብን ተራ ሰው አያነበው	neutral
ደንጎላ ድንጋይ ነው ሲሉ ሰምቻለው  ደንጎሊጥ እግዜር ይወቅ	neutral
አሜን ብያለው ዘመዴ ግን ዋናው ነገር ሽንኩርት አከታተፉ ነው ሽንኩርት የከተፈውንም እጁን ይባርክ 	positive
ኢንጅነር ስመኘው ለምን ለምን ሞተ  ተንበርክከን ቢሆን  የዋሽንግተኑ ስምምነት የለውጡ ዘላለማዊ ምልክት ሆኖ ይኖራል  ከዚህ በኋላ ትውልድ ይቅር አይለንም   አድዋ ይ	neutral
ምን አይቶ ነው ግን	negative
ማሀሌታይ ያሬድ አንተ ታላቅ ነህ  ለኢትዮጵያ ሰዎች ምግባቸውን ሰጠሀቸው መዝ  ያለውን የመፅሀፍ ቃል ፍፃሜ ያሳየኸን አንተ ነህ  እኛ ህፁፃን የዘመኔ ሰዎች ግን	positive
ጤዛ እና ገዳይ ሲያረፋፍድ ምርጥ ነው	positive
አልመኝም    ተራራ ተንዶ ቢሆን  ባዶ ሜዳ ዛፎች ተመንጥረው  ቢቀር ባዶ ሜዳ ተፈጥሮ ባትመች  ብትሆን ኳን ባዳ  መከራ ቢበዛ   ምንም ባይሟላ ምቾት ተንሸራቶ  ቢከትም ወደ	neutral
እውነተኛ መሆኑን ነዋ እመብርሀንም ብትሆን የውሸት ዜናን ማጋራት የምትወደው አይመስለኝም 	neutral
የአማራ ብሄርተኝነት ያሰጋኛል  በሚል ሰበብ የአማራ ድርጅቶችን በሙሉ እያጠፋ ነው  በአዴፓ የሚመራውን ልዩ ሀይል መሪውን አሳምነው ፅጌን በመግደል አጥፍተውታል  ፈኖዎችና የአብን አባሎች	neutral
አሜን አሜን አሜን እንኳ አብሮ አደረስን 	positive
ፖለቲካ ከነካካቸው ሰዎች ውስጥ እንደ እስክንድር ነጋ አይነት ጠንጋራ ከቶ ከወዴት ይገኛል 	positive
እኛ ተሳስበን እና ተጋግዘን ኢትዮጲያን ካላበለፀግን ኢትዮጲያ ከኢትዮጲያዊያን  ውጪ ሌላ ማንም እንደሌላት  በመረዳት ለኢትዮጲያ እድገት እና ብልፅግና እንረባረብ 	positive
ዷፍሪካ ያሉት ኢትዮጵያውያን ደህንነት የሰራሀው እጅግ በጣም የምያስመሰግንነው	positive
ቤተ ክርስቲያን ስለ ዲዛይን የሚያወሳ መፅሀፍ የላትም	negative
ከማንም ጋር ማወዳደር የሚልፈልገው ሰው	neutral
ሸዋ ሸጋ ተጫዋች ነበር በመጨረሻ ወደ ኢህአዴግ ጠጋ አለ ተብሎ ስሙ ተበላሸ አሁን ጠፍቷል	negative
ዲያቆናትና ጳጳስ መሆን የሚሹ ብቻ ናቸው ኑፋቄ ምን ማለት እንደሆነ ሚያውቁት	neutral
ሻማን እንዴት በቀላሉ  ማምረት እንደሚቻል የሚያሳይ ቪዲዮ  	neutral
ዶር አብይ አህመድ ኦሮሞ እና አማራን አጋድሎ ወደስልጣን መምጣት ቆሻሻ ተግባር ነዉ  	neutral
እኛ ምንጨነቀን የፈለጉትን ቢሾሙ ቢሽሩ ሀቁ አማራ አዴፓ ቢል ብልፅግና ቢል አግዜማ ቢል አይመርጥም ሙታንን ሙታንን ነዉ የሚሻመዉ ሙታን ደሞ መቀበር ነዉ ያለ	negative
ሽማግሌ ሌባ የኢሀፓ ኪሳራ አለቆችህ ከኤርትራ ፓላስ ወደ አሜሪካ ሽርብትን ሲሉ አልነበር እንዴ   ኦነግስ ልክ እንደናንተ ህዝብ ሲታገል ግብፅና ኤርትራ አልነበር ኦ	negative
የተከበሩ ጠሚ ዶር አብይ ምን አለበት እንደ ሌሎቹ ብሄሮች ሁሉ ለቅማንትም የማንነት ጥያቄ ቢመልሱ እና ጎንደር እና አካባቢዋ ሰላም ብትሆን	neutral
ታህሳስ   አውደ አመትን በተለያየ ሁኔታ ውስጥ ሆኖ ማክበር እንዴት ያለ ነው  በስራ ላይበሰው ሀገርበስደትበእስር ቤት በጎዳና ላይበሌላም ሁኔታ ውስጥ ሊሆን ይች	neutral
ጠቅላይ ሚኒስትር አቢይ አህመድ በኦሮሚያ ክልል በምትገኘው የቦረና ዞን ከያቤሎ ከተማ ነዋሪዎች ጋር ውይይት አካሄዱ	neutral
ይሄን ምስኪን ልጅ ምን አድርግ ነው ምትይው ዲናየ	neutral
ጋሽ ትራንፕ ቀስ ብለው    ለውጡን ያመጣሁትም እኔ ነኝ  እኔ ከምመራ አብይ ይምራ ብዬ ነው  ማለታቸው አይቀሬ ነው ወይ የስልጣን ፍቅር ድራግ ማለት አይደል እንዴ  ስንቱን ያዘላብዷል	negative
አሜሪካ የኢራኑን ጄኔራል መግደሏ የሚያመጣው ጦስ እያስፈራ ነው  የኒውክለር ምርቴን ለጦር መሳሪያ ለማዋል ወስኜአለሁ ብላለች  ዝርዝሩን ያንብቡ	neutral
ፌር አይደለም ከሀያዎቹ  ባንዲራዎቹ  አስራ ሶስቱ የኢትዮጵያ ባንዲራ ሲሆኑ ሰባቱን ብቻ የተቀሩት  ሀገራተከፋፍለውታል የአሜሪካንና የተቀረው የአለም ሀገራት የምጣኔ ሀብት ል	neutral
ሞኝ ዘረኝነት ሀጥያት ነው  የተማረ ሰው ይህንን ያውቃል	neutral
ኛ አሁንም ታግተው ላሉት ተማሪዎች መንግስት ሙሉ በሙሉ ሀላፊነት መውሰድ አለበት ኛ በተለያዩ የአገሪቷ ዩኒቨርስቲዎች እየተከሰተ ላለው የተማሪዎች ሞትና እንግልት መንግስትም ባሳ	neutral
እኛ ድሆች ነን ገንዘብ ከየት እናመጣለን እያልን ስንደራደር ነበር በጠገዴ ታግቶ የተገደለው ታዳጊ አባት	negative
ድል ለ ዴሞክራሲ 	positive
  ስእል መውደድ የነጭ ብቻ ያረገው ማነው	neutral
አሁንስ ተስፋ ቆረጥኩ  በሀገሬ መቼ ይሆን ሰው ሳይገደል የሚያድረው	negative
ድንጋይ ራስ ደደብ ለሌላ ጊዜ ሀሳብ ከሌለህ ይሄ ቁልቋል የቀደደውን አፍህን ዝም ብለህ አትክፈት በል ከዚህ ሹልክ ብለህ ጥፋ	negative
ነትና ጭቆና ተጠያቂው እሱ ነው  መፅሀፍ ቅዱስ	negative
በቻይና በተካሄደ የማራቶን ውድድር ኢትዮጵያውያን አትሌቶች በሁለቱ ፆታዎች አሸነፉ	positive
እርስዎ እና ቤተሰብዎ በሲኦል ውስጥ ለዘላለም እንደሚሰቃዩ ተስፋ አደርጋለሁ	negative
ቃል የገባነውን የኦሮሞ ህዝብ ጥያቄ ቅድሚያ መመለስ አለበን ከውህደቱ በፊት እያሉ ነው ኦቦ ለማ    የኦሮሞ ህዝብ ከሌላው በተለየ የብቻው ጥያቄ ምንድን ነው   የማንንም መብት ሳይጋፋ መመለስ ከ	negative
እንደ አንድ ሀገሩን የሚወድ ዜጋ በቀጣዩ የኢትዮጵያ ምርጫ ለኢትዮጵያውያን ጥቅም የቆመ ጠንካራ መንግስት እንዲመሰረት ምኞቴ ነውኢትዮጵያውያን የመረጡት ዜጎቹን ማገለገል ግዴታው መሆኑ	positive
ለሚሾ አንተ  ተከብቤአለሁ በልና አየሩን ይዘህ አዳሜን አፍዝዝ አደንግዘውም እኔም ይሄ ብልፅግና ፒፒ ከተሳካ መልካም ካልተሳካም ያው	neutral
ጀለሴ ነገሩ ጠምዝዙኝ አይደለም ወዶ የራቀ ሊመለስ አይሻም	negative
ባህር ዛፍ  ደግሞ ችግኜን ነቀልክ ብሎ በውሀ ማጠጫ መኪና እንዳይገጨኝ  ሰው ሁሉ   ይላል  ሼር አላችሁ እንዴ 	neutral
ሀሀሀሀ ቀበሌዉ እንኳንም ትዊተር የሌለው ከፀብ አጫሪ ቆጥረዉህ መታወቂያ እንዳይኖርህ ነዉ የሚያደርጉት 	negative
አሜን አሜን እንኳ አብሮ አደረስን 	positive
ታህሳስ   የኤክሳይዝ ታክስ አዋጅ መከለስን ተከትሎ አዋጁ ሳይፀድቅ በተለያዩ ምርቶችና ሸቀጦች ላይ ዋጋ የሚጨምሩ ነጋዴዎች ላይ እርምጃ መውሰድ ጀምሬያለሁ ብሏል የንግድና	neutral
ዝም ብለህ የምታውቀውን ብቻ ብትናገር ሀሳብክን ለመግለፅ ይበቃህ ነበር ለማንኛውም ዋናው ነጥቤ የተማሪዎቹ በህየወት የመቆየት ጉዳይ ዋና እና አንገብጋቢ ነው አሁ	neutral
ስራ ስለማይወዱ ስምንት ሰአት እንኳን መስራት እንደማይወዱ የገለፁት ጠቅላይ ሚኒስትሩ እድሜ ለእናንተ የውጭ ምንዛሪ ችግር ስለሌለባቸው በረባ ባልረባው ባንኮክ ይሄዳሉ ብ	neutral
ጥሩ ሀሳብ ነው	positive
መፍቴው ብርቱ አስተማሪ ከአለም ገበያ መኮናተር ነው በቃ 	positive
ወላይታ ድቻ ከ ሲዳማ ቡና  ቀጥታ የውጤት መግለጫ	neutral
በሽታ ያመጣውን የሞት ጦስ አመለጥኩ የሚል ተማሪ የመኪና አደጋ ይጠብቀዋልምንድን ነው ግን የገጠመን ዘንድሮ   ወዳጅ ቤተሰብን እግዚሀብሄር ሀዘናቹን ያቅልለው መፅናናትም ይስጣቹ	neutral
ትልልቅ አይኖቿ ከለሊት እስከ ጠዋት አልቅሳባቸው አባብጠዋል  አንድ የግቢአችንን ከፍተኛ ሀላፊ ደውለን ጠራን ተያይዘን ወደ ተፈፀመበት ቦታ አመራን የእምነት ቤት ግቢ ነው	neutral
ሸገር  ላይ የሆነ ጊዜ ስለ ደበበ ሰይፉ ፕሮግራም ሰርተው ነበር ስለ ስራዎቹ እና ራሱ ግጦሞቹን ሲያነባቸው ያሰሙ ነበረ አነባበቡ በዜማና በሰሜት ነው መቼም አይረ	neutral
ገመድህን ፎቶ በስእል በሰአሊ ዘላለም የጃኖ ባንድ ስቱዲዮ ግቢ ውስጥ	neutral
ተዉ  አንተ ትብስአንተ ትብስ ከተማችን ለሁላችንም ትበቃለች	positive
ክልሉ በዮኒ ማኛ ነው የሚተዳደር ስልህ ቀልድ መስሎህ ይሆናል ዛሬስ አልተገለጠልህም ወይ	neutral
እነ ከመግረፊያ የተረፈው አይፋቅበትም  ደግሞስ ሌላው ተክል ሁሉ አንድ ነው ግልጋሎቱ ያለህ ማን ነው	neutral
 እና  በ  የምጠቀምበት ድፍረት የመጣው ለ አመታት ሲነዛ በነበረው የብሄር ፖለቲካ ሳይሆን አይቀርም ብላቹ ነው	neutral
ታህሳስ    የድሬዳዋና ጅቡቲ ሀገረ ስብከት ሊቀጳጳስ ሆነው ሲያገለግሉ የቆዩት የብፁእ አቡነ ዳንኤል ስርአተ ቀብር ዛሬ ከሰአት በኋላ በደብረሊባኖስ ገዳም እየተፈፀመ ነው	neutral
ንቅል መጀመሪያ በመፅሀፉና በመፅሀፉ ቅዱስ ያለውን ለውጥ እወቅ ሲቀጥል ዥልጥ ሰው አይመቸውም 	negative
አሮጊትን እየኮረጁ ማውራት በአንዳድ ወንዶች ፋሽን እየሆነ መጣ እኮ ደሞ ቴድሮስ አደባባይ ያለው ሴጣን ቤት እንዳትገባ  ሞባይል ካንሰር እንደሚያስዝ እና ቡዳ እናይበላ	neutral
የሆነ በአል በመጣ ቁጥር በየ ና  ጣቢያ የሚተላለፈው የባንኮች የቸከ ማስታወቂያ አሰለቸነ     ሚሊየኑም ህዝብ ያለደያስፖራው እርጥባን በአል ማክበር የማይችል እኮ ነው የሚያስመስሉት 	negative
አጋንንቶች ነፍሴን ይመገባሉ መሪዬን አገለግላለሁ  እኔ ነፍሳትን አመጣለሁ	negative
የችግኝ ሚንስትር አብይ ሀመድ የድሮ ስርአት ዛፎች ተቆርጠው በምትኩ በብልፅና ችግኝ ይተካል ብሏል	neutral
 ምነው ጭራችሁን ስትቆሉ የነበራችሁት እናንተ አልነበራችሁ እንዴ  ለማያውቅሽ ሄደሽ ታጠኚ	negative
ይሄ ልጅና አበበ ቶላ ብዙ የሚያመሳስላቸው ነገር አለ ዋናው ግን ከእውቀት ነፃ መሆናቸው ይመስለኛል ባጭሩ ሁለቱም ጨዋዎች ናቸው ጨዋ ደግሞ ደፋር ነው	neutral
የህዝብ ተወካዩች ምክር ቤት ታሀሳስ  ቀን  አም ስብሰባው ተሻሽሎ በቀረበለት የሽብር ወንጀል የመከላከልና መቆጣጠር ረቂቅ አዋጅ ላይ ከተወያየበት በሀላ በመጨረሻም በአንድ	neutral
ኛው የአለም ጦርነት መቀስቀሱ አይቀሬ እየሆነ ነው ንፁሀን ተጋሩን ያለሀጥያታቸው የወነጀላችሁ እና ያሳደዳችሁ ሁሉ ንሰሀ ግቡ	neutral
ደውላችሁ ከማደርገው ነገር ማቋረጣችሁ ሳያንስ አስሬ ምንድነው ድምፅህ ተኝተህ ነበር እንዴ ብላችሁ አትጠይቁኝ ቶሎ ወደ ነጥባችሁ	neutral
እግዚአብሄር ታላቅ ነገርን አደረገልን ደስም አለን	positive
አብራው ሆስት የምታደርገውን ግን አይተሽልኛል 	neutral
በሀገሪቱ በሚፈጠሩ ችግሮች ላይ እየመረጡ ያወግዛሏንድ ህዝብ ላይ ጥላሸት ይቀበሉ ሌላውን ባላየ ያልፋሉ	negative
ፃ እርኩስ መንፈስ ብለው አናት የሚደውሩ ግለሰቦች ባሉበት አይሆንም እያልሽ ነው	neutral
አብቹ የኔ ጀግና ኑርልኝ ክበርልኝ ፈጣሪ አምላክ  የመረጠውን ማንም ሊጥለው አይችልም ፈጣሪ ከፍ ያደረገውን ማንም ዝቅ ሊያደርገው አይችልም አሁንም አምላኬ ከፍ ከፍ ያድርግህ ዝቅ ያ	positive
፮ የኤርታእለ እሳተ ገሞራ የሚጎበኘው አስጎብኚዎች በሚመርጡት የምሽትና የማለዳ ምቹ ሰአታት ስለሆነ ከእሳቱ የሚወጣውን የጭስ ሽታ ለመከላከል ተገቢውን ቅድመ  ጥንቃቄ ማድረግ ያስፊል	neutral
ወይ ዘንድሮ  አለ አፍሬም ታምሩ  አቶ ለማ መገርሳ  ምን ነካቸው   እንዴት ሰው አገር  እየመራ   ወርዶ መደር መምራት ያስባል  ይህ ለኦሮሞ ህዝብ  ስድብ ነው  ኦሮሞ ሀገር	neutral
የኦነግ አክራሪና የቅኝ ተገዥነት ፖለቲካ ከግብፅ እንደተቀዳ የሚገባህ በአቶ ገዱ እንግሊዝኛ እኩል ሙድ ለመያዝ ሲሞክሩ ነው	negative
 ላይ ያለው ግን የ ኢህአዴግ ልማት ነው  ሳተላይቱ ቢሆን ይሻል ነበር 	neutral
የኢህአዴግ ግንባር ዛሬ በይፋ ራሱን አክስሞ አዲሱን ውህድ የብልፅግና ፓርቲ ለመመስረት የስምምነት ፌርማቸውን አስፍረዋል በብልፅግና ሽፋን የስልጣን ብልግና እንዳያመጣ ስጋት አለኝ	neutral
እረ ቻይና ነው ሚመለው እኮ  ለነገሩ ሀገሩ በሙሉ በዱቤ ወስደውታል ለካ	neutral
ስንቱ በዳሀ እንባ ስንቱ በዳሀ ደም ሰርክ እየታጠበ ለፍርድ ይቅረብ ያልነው ለምርጫ ቀረበ  በላይ በቀለ ወያ	neutral
እረ በአላህ ይሄ ልጅ እያስገመተን ነዉ	negative
    ጋሼ ዘመኑ  ሲል ያው ጃምቦ ማለቱ ነው ብዬ አስባለሁ 	negative
የቤት ስራ በጭራሽ አያበቃም   ነኝ 	negative
የሰገጤ ትርጉሙ ስለገባሽ ነዋ መልሰሽ ጥቅም ላይ ያዋልሽው አንቺ ዥልጥ	negative
ነገር ሉከሳ  እኔ ምለው ለምንድነው ጥበብም እንደ ዴሞክራሲ አንድ ዘመን ላይ ብልጭ ብሎ የጠፋብን  እሷመቼ ጠፉብን እነሱ እኛ ነን እንጂ የጠፋንባቸው  	negative
ፒፒ አሁንም ድግስ ላይ ናቸው	neutral
 አንቺ እብድ	neutral
መንገድ መጥረግ ነዋ እንደምታዪው	neutral
ውሳኔ ነው ብድሩ ሲያጨናንቃቸው አርፍው ይማራሉ አሁን ምግብና መኖሪያ ስለማያሳስባቸው ለመገዳደል ግዜ አግኝተዋል የሌሎች አፍሪካ ሀገራት ተማሪዎች ዩኒቨርቲ ለመማር ያለባቸውን መከራ ቢያዩ ጥ	neutral
አላማ ታሪክን መቀየር ነው ተራ ምርጫ ማድረግ አይደለም የቀደሙት አይነት ምርጫዎችን መድገም አይደለም የእኛ አላማ ሰው በታሪካችን ለመጀመሪያ ጊዜ ሏላዊ የሚሁንበት ሀገር ከአድዋም የገ	neutral
በሀበሻ ፍልስፍና የስራ ፍቅር ትርጉም እንደሌለው በቡድን መሰባሰብ እንጂ የግለሰባዊ ፆታዊ ፍቅር እንደማይታወቅ ይህ የአብዱኪያር ዘፈን በደንብ ያብራራል   ለእንጀራንጂ ፈረንጂኛ	neutral
እንግዲህ ከሁሉ አስቀድሞ ልመናና ፀሎት ምልጃና ምስጋና ለሰዎች ሁሉ ለነገስታትና ለባለ ስልጣናት ሁሉ እንዲደረግ አሳስባለሁ ይህም በእውነተኛ መንፈሳዊ ህይ	negative
አጎቴ  ዛሬ የኢራንን የተጀርባ አጥንት ስብርሀል በለው	neutral
የኢዜማን ቴሌግራም ቻናል እከታተላለሁ በፖሊሲ በደንብ የተዘጋጀ እና በእውቀት ላይ የተመሰረተ ነው የሀገሪቷ ችግር በስሜት በመነዳት እንደማይፈታም ገብቷቸው ሊያሳዩን እየሞከሩ ነው ሁሉም አማራጩ	negative
ህግ ፍፁም ነው ነፍስን ይመልሳል የእግዚአብሄር ምስክር የታመነ ነው ህፃናትን ጠቢባን ያደርጋል መዝ ፲፱፯      ኢትዮጵያዬ ሰላምሽ ይብዛ 	positive
ዛሬ   ነው በነገራችን ላይ ሙሉ የሱዳን ህዝብ በዚህ ቀን ነው የተወለደውማጣራት ከፈለጋቹ ፓስፖርታቸውን ቼክ ማድረግ ትችላላቹ   	neutral
ይሄ በእኩልነት የማያምን የሆነን ቡድን ከፍ እያደረገ ለቡዙሀኑ ክብር የማይሰጥ ኢትዬጵያ ውስጥ ማንንም ገፍተህ መኖር አይታሰብም	neutral
እንደሚሰደቡ አውቃለሁ አንድ ጓደኛዬም የራሷን ገጠመኝ በማዘን ነግራኛለች እሷ ደግሞ ቤተሰቧን ጥየቃ ሄዳ ነው በአካባቢው ሰውች አትሰማም ብለው በራሷ ሲ	neutral
የጠቅላላ ጉባኤው መድረክ ላይ የሚደረደሩትን ወንበሮች የሚያሳምሩት ቱን ሰዎች የስራ ድርሻ እና እየሰሩ ያሉትን ስራ የሚያውቅ የተቃውሞው ተቃዋሚ ካለ እስኪ ይንገረንና አብረን ተቃዋሚዎቹን እንቃወም	neutral
የኢትዮጵያ ዜጎች ለማሀበራዊ ፍትህ ኢዜማ ሀዋሳ ከሚገኙ አባላት ደጋፊዎች እንዲሁም ከአካባቢው ነዋሪዎች ጋር የፓርቲው ከፍተኛ መሪዎች በተገኙበት ህዝባዊ ውይይት ያካሂዳል  ቅዳሜ	neutral
አሁን አንቺም ሴት ነሽ ጥንባታም ዘረኛ መርዝሽን እየረጨሽ ባለጌ አሳዳጊ የበደለሽ	negative
እንደውውው    የሚሉትን የድንዙዞች መጠራቀሚያ ክበብ ከአመታት በኋላ አክቲቬት አርጌ ዞር ዞር ብዬ ሳነብ የድሮዎቹ ጤነኞች አብደው ድሮ እብድ የነበሩት ደሞ ፍፁም ወደጤናቸው	negative
ግሩም ስራ ጥበብ	positive
ሸጌ ብዟየሁ ላይ ደርሰናል  የአበበ ብርሀኔ  ምርጥ ስራ 	positive
ብልህ ሰው  የአርበኛ ሸዋረገድ ገድሌን ስብእና ያስተውላል  በርታ ወንድሜ 	neutral
ይህንበእስልምና የቀን አቆጣጠር መሰረት ሀገሪቱ  ሺህ ኛ አመት ላይ ትገኛለች	positive
እንዴት እባክህ ጉቦ ሙስና ስልጣንና ብር ያሰከረው ባለስልጣን ግራ ከቀኙ ሲደባለቅበት እኛም የሚጠቅመንን ከሚጎዳን መለየት ያቅተን	negative
ዳንኤል ክብረት ለሁሉም ፌዴራሊስት ሀይሎችና አስተሳሰቦች ጠል ነው ስለሀይማኖት ያወራውም ትክክል አይደለም	negative
ግመል ያጠጡበት ብሎ የለ ያ መላጣ	negative
ሞጣ ላይ በተፈፀመው ሙስሊሞችን የማፅዳት ዘመቻ ከሚ ብር በላይ የሚገመት ንብረት እንደወደመ ወደቦታው ያቀናው አጣሪ ኮሚቴ ይፋ አድርጓል	negative
ለዘረኞች አይመችም ከኦሮሚያ ውጪ ያሉ ፅንፈኞች ከጥላቻ እና ከመጣብህ ውጪ ምንም የማያውቁ ሌቦች ሊጠሉት ይችላሉ	positive
ጥቂት ጊዜያዊ የሆነን ደህንነት ለማግኘት ሲሉ እጅግ አስፈላጊ የሆነን ነፃነት አሳልፈው ለሚሰጡ ጊዚያዊ ደህንነቱን እና ነፃነቱን አይገባቸውም ቤንጀሚን ፍራንክሊን 	neutral
የእኛን ለእኛ ተወውና ይልቅ አትፍዘዙ	negative
እባክሽ ቻይንዬ ከብድር ጋር አንድ ላይ ይቺን ስልጠና ለብሄር ብሄረሰቦች ስጭልን 	neutral
ህዝቡ ያእኔም የ አንተም አይደለም ተራዉ ግለሰብ ብዙ የሰለቸው ነገር እንዳለ ይሰማኛል እወክልሀለው የሚለውም ሰውም በዛ	neutral
ፅንፈኛ ፋኖ የሚባል የለም እዛው ወደዚያ ጉዳቹሁ እየወጣ ነው ምድረ ሰው በላ አውሬዎች  መስጊድ አቃጥላቹ አማራውን ለማባላት ለዛሬ አልተሳካም ጥፉ ከዚህ መርዝ	positive
አንተ ካሳዬ ደግሞ የምን ቁልምጫ ነው በመዝገብ ስምህ መጥራት እያለ  የምን በግድ ስደቡኝ ነው	neutral
መረጋጋት ያስፈልጋል	positive
የምን ፍቃድ ከማን ግራ የሚያጋባ ነገር ነው	negative
ሀገር ያለው አሰራርስ ውይይቱ ከመካሄዱ በፊት በውይይቱ ወቅት እንዲሁም ውይይቱ ከተጠናቀቀ በኋላ የውሀ እና ኢነርጂ ቢሮው ውጭ ጉዳይ ሚኒስቴር ቢሮው እንዲሁም የፕሬዝደንቱ ፅቤት	neutral
ታህሳስ፳፬ የፃድቁ አባታችን አቡነ ተክለ ሀይማኖት ልደታቸው አመታዊ ክብረ በአል እንኳን  በሰላም አደረስንረሳችሁ  እግዚአብሄር በፃድቁ እንደተመሰገነ እወቁ  መዝሙር ዳዊት	negative
የኔ ምኞት አገሬ እንደ ያኔው እንደ ድሮው ፍቅር ሰላም መተሳሰብ የሰፈነባት ኑ ብና ጠጡ እንደያኔው የምንባባልባት ያንድነት አገር ሆና ማየት ብቻ ነው  ሰላም ለሀገሬ ለወገኔ 	positive
ቦ  የሆነው ይህ አውሮፕላን በውስጡ  መንገደኞችን ይዞ ነበር የፋርስ የዜና ወኪል አውሮፕላኑ የተከሰከሰው በቴክኒክ ችግር ነው ቢልም እንዴት በጥቂት ደቂቃዎች ውስጥ ምክ	neutral
አሜን ለሁላችን	positive
መልካም ልደት  	positive
ነፈዝ የትግራይን ህዝብ አታቂውም ከማን ጎን እንደቆመ 	negative
እርግጥ ነው ይህ አይነት ስብስብ ለማግኘት እንደሚመች ነገር ግን ስፖርቱ ውስጥ የፖለቲካ አጀንዳ ይዞ ያለ ልክ ሲገባ ፖለቲካ ግቡን እንኳን ቢያሳካ ለስፖርቱ ጠንቅ ነው	neutral
የጠሚ አብይ የምርጫ ቅስቀሳ የአዲስ አበባ ወጣቶች ድምፃቹን እንጂ ሂወታቹን ለማንኛውም ፓርቲ አትስጡ	neutral
እንዷንተ የሚያስብልኝ ቢኖር ውይ የእኔ አሳቢ አብሽር አልሞትም	positive
ክህደት ና ጎሳ ከሀገር ሲበልጥ አዎን እንደዚያ ያደርጋል	positive
የ ቤት አገው ፈረሰኞች ማህበርን በዩኔስኮ ለማስመዝገብ እየሰራን ነው የማህበሩ ሊቀመንበር አቶ ጥላዬ አየነው	neutral
ህወሀት ወደ ብልፅግናው ፓርቲ ተዋህዳ ብትከስምልን ኖሮ የትግራይ ህዝብ መሪ ድርጅት አረና ይሆን ነበር ዶ በለ ሲያምርህ ይቀራል	neutral
አይጠፋም     ብሎ ማለት ግን ንጥት ያለ ነጫጭባ ውሸት ነው	neutral
በጣም ዘፈን ከሀ እስከ ፐ እንዲህ ስክትክት ሲል ከሰማይ በላይ ያንሳፍፋል	positive
በኦሮሚያ ክልል ባሉ ዩኒቨርስቲዎች በነበረ አለመረጋጋት ከዩኒቨርሲቲ ወደ ቤተሰቦቻቸው ሲመለሱ ማንነታቸው ባልታወቁ አካላት የታገቱ የአማራ ተማሪዎችን ጉዳይ የክልሉ መንግስት ትኩረት ሰ	neutral
 በቅርቡ በሬ አርደው በድጋሚ አብረን ለመስራት ተስማማን ይሉናል	neutral
እረ ወይ ምክንያቱን ለይተው አወቁት ፐ አይ አንቺ ሀገር እንደው ግን ይገርማልም ያሳዝናልም በፊታ ትዲያ ለምን እንዲ በየቀኑ ግድያ አልነበረ  	neutral
አዎ አየህ እንደዚህ ስታምን ጥሩ ነው ነግሬሀለሁ በአማራ ስም የምትነግድ ኦነግ እንደሆንክ ሲቀጥል ደሞ እባብነታቹሁን	negative
ህወሀትከብልፅግና ጋር ስለማልዋሀድ የንብረት ክፍፍል እናድርግ ብላለች ለመሆኑ ንብረቶቹ እነማን ናቸው ዋልታ ፋና ሜጋ ወጋጋን ወይስ ሆርን አፌርስና ዛሚ ወይስ አብዮታዊ	neutral
እሱ እንኳን ሿ ሿ ነው ምን የሚሉት ቀልድ ነው	negative
    ፀና ነሽ እንደምን ነሽ ሁሉም ሰላም ነው አንቺስ ደና ነሽ	neutral
ምድረ ቀጣፊ ካድሬዎች  እንደ ድሮ መሆን ሲቀር ጫና አድርገው ቆጠሩት  እንደ ወያኔማ ቢኮን ኖሮ ማሰናበት ነበር  ወያኔ ካህዲዎች	negative
ምክትል ከንቲባው በከተማይቱ ተቀባይነትና ይሁንታ ለማግኘት ባላቸው ጉጉት የተሻለና ፈጣን ውጤት ለማምጣት ያደረጉት እንደሆነ ግምታቸውን የሚናገሩ የአስተዳደሩ ሰራተኞች አሉ ሌሎች ግን	neutral
ፍሬ ቺኳን ነው 	positive
ህግ የሚከበረው አማራ ክልል የተባለ ውስጥ ብቻ ነው የአማራ ተማሪዎችን የደፈሩከህንፃ እየወረወሩ የገደሉ ዮንቨርስቲ ተማሪዎቾና የዮንቨርስቲ መምህራን መቼ ነው የሚታሰሩትየሚጠየቁት	positive
አሁን ላይ ኡስታዝ አህመዲን ጀበልን በተመለከተ ሙስሊም ያልሆኑ ግለሰቦች ምን አሉ በነገው እለት በባህርዳር እና ኮንቦልቻ የሚኖረውሰልፍ ዝግጅት ምን ይ	neutral
በጣም ትክክል ያሬዶ በጣም ታሪካዊ ሰው እኮ ነው	positive
ይህ  ሰው ምን ነው ማን ላከው አላማው ምንድን ነው ብለን እንጠይቅ ወያኔ ልካው እንደሆነ እንደት እናውቃለን እመኑኝ እውነተኛ ኢትዮጵያዊ ይህን አይልም	negative
ወንድም በአሁን ሰአት  ከፍተኝ ትምህርት ቤት አሉን ከዚህ ውስጥ ቱ ላይ ነው ችግር ያለው እነዚህም የመቀበል አቅማችው ውስን እና አዳዲስ ቢሆኑም ችግር መፈ	positive
