ID	tweet	label
ma_train_02883	 O Lord, all the success to you, my angel, may God be with you, protect you, strengthen you, and raise more success.	positive
ma_train_02884	 ana farhana hitache bts tal3ohad l3am ah tal3o gir f drog machi bhallakhrin tal3o f sansor blamngol chkon	positive
ma_train_02885	 Kane is not the owner of the personal reformer'	negative
ma_train_02886	 wa daba mochkila 7ta dik baygon 7mar li kaysla7 le had anwa3 de bachar 9et3oh	neutral
ma_train_02887	 allah yerhamo o yesaberkom	positive
ma_train_02888	 Planning commission on rising prices: the food, textile and caro industries have increased in proportions,	neutral
ma_train_02889	 hata hna twahachnakk bazaff ahbiba	positive
ma_train_02890	 watched this interview, Amin Harith, who was at a high level and presented a more than wonderful match.	positive
ma_train_02891	" ""Code"" roamed data as a take-over of the Klaoui mafia. 14 thousand dollars for the Moroccan kidney and Hadi Al-Sheh, in the country of the Caliph Erdogan, and with the complicity of his regime,"	neutral
ma_train_02892	 rah dima kidir vedio ou kinezl vedio felcher dial hal9aa	neutral
ma_train_02893	 wa f madinti kamaan ya ahla sadi9 marhba w alf marhbaa ya ghaaali	positive
ma_train_02894	 la hada dima tank o khli tatkoun team mourak o dkhol b ulti hhhhhhhhhhhhh o rj3 o khli l ad ytklfou	neutral
ma_train_02895	 My sister is strong and we don't want to fools, we are all Benkirane	positive
ma_train_02896	 And God's love for you is everything.	positive
ma_train_02897	 wax ghadi ykon fi salom	neutral
ma_train_02898	 My Lord is great, praise be to God, and He has nothing but good.	positive
ma_train_02899	 iwa rah 3ta laah lb3alek f l3alam w nti w7da mnhoom lhamdulah meli 3reftih tofoli hhhh wa3 khayba ta lm3awda ah nsit rass toba hhhh 🤪	neutral
ma_train_02900	wa bazz chkon kaychof f tag dyalo rahom ghir kay5rb9o 3likom o zid mafiha bass ra ghir bach yzid tadawole dyalhom	neutral
ma_train_02901	 d9at l9elb ghadyin b tempo t9il li ghay fhemni rah 9lil	neutral
ma_train_02902	 Is it possible for a Muslim country to celebrate with the Christians?	negative
ma_train_02903	 hbibti nachhro twitter rah n9ass bzaf	neutral
ma_train_02904	 “El Berdeco”: Marlasca is the only minister who maintained permanent contact with Rabat during the crisis, a state that underestimated the strength of the Moroccan intelligence,	neutral
ma_train_02905	 Long live secularism and long live the light of reason.'	positive
ma_train_02906	 askot l3biiiid tsa7bo onta la hhhh	negative
ma_train_02907	 hna bghina saad dima frhan bina 3afakom sawto plzzzzzzzzzzzzzzzzzzzzzzz	positive
ma_train_02908	 Please accept, Mr. President, my sincere greetings.'	positive
ma_train_02909	 non kane sakn hna o fach mat red sa villa une cafet	neutral
ma_train_02910	 Welcome, brother Munir. '	positive
ma_train_02911	 ma t3tihach wa9t a hicham rah ma b9ach liha bezaf w te7ma9 meskina ma t3tihach ahamia	neutral
ma_train_02912	Morocco is controlled by Ali Baba gangs and a thousand thieves monopolize the smuggling of currency and gold and drain the country’s resources.	negative
ma_train_02913	 Details of the deal to rent a fleet of cars for the council of the Rabat region.. an official to “CODE”: We won one billion and cuts amounted to minus 45 percent..and maintenance costs cost 80 million a year,	neutral
ma_train_02914	 amoola finek dkhlini l group bhad lcompte mcha li compte dyali l2awel	neutral
ma_train_02915	 w ay wahd ysm3 klaam abbas l ihab ghayfhem nfs chy o hya khssha twdeh l ihab bli dik chi kdob sdmto syad fiha sdmat l3omor	neutral
ma_train_02916	 It is not true, it is not the Baijidi campaign who resorts to this method. We know very well that a lot contributes to weakening their campaign, but everything has become exposed before our eyes. Enough mockery and recklessness.	positive
ma_train_02917	 bearded government with right-wing, communist, hypocritical flavours, failed the hopes of the Moroccan people... God bless you	negative
ma_train_02918	 We ask the authorities to pay attention to a part of the High Atlas, which has been forgotten and marginalized to the most extremes, and they are the inhabitants of Amin al-Dounit and the Saksawa tribes of Chichaoua.	negative
ma_train_02919	 laaa hawla w la 9owata illa billah l3aliy l3adim jihane khassou lli ydir lih 3id milad hhhhhh	negative
ma_train_02920	 Markets Rahm Amerin	neutral
ma_train_02921	 The government is in charge of regulating the profession of Laked Dial Tourist.. Here are the details of the project that I approved, Fahad Al-Tatar,	neutral
ma_train_02922	Hadi, the wounded eastern city of Jerada, forgotten by the youth of her family, who died inside the mines to extract a little coal to be worn at a cheap price without an alternative to work, young people of the age of flowers.	negative
ma_train_02923	 Naida Fegha Guelmim.. Governor Abhi prevented a party meeting in Somaya Bouaida, so the “Independence” Diyal activity	neutral
ma_train_02924	 My heart is broken ♡ I see you, you are shining, I am stunned, how is the habit, I am so excited for your new work #give him the juice'	positive
ma_train_02925	 antmana man ga3 les fans dyal bity et votiw yasin jebli fi the voice de france rah sab9ah di lbnaniya	positive
ma_train_02926	 b9aw na3ssin ba9a lihom 100 oydiw sadara please hal3arr b9a ghir lyoum blama t7achmouna orah ghir l7ad ma3andkom 7ta 3odr	negative
ma_train_02927	 I noticed most of the commentators from the children of Zion'	negative
ma_train_02928	The foolish decision-makers in beloved Morocco must understand that the world is moving forward and not going back.'	negative
ma_train_02929	 kichri m3ahom m3refa 3la 9bel followers w bach fach tji okhet ystdifha momo	neutral
ma_train_02930	 Tunisia 😢 I swear by God, they have the head of the monstrosity outside of them, it is not from the Arab Maghreb'	negative
ma_train_02931	 wayeeeeh wella immeuble khayb fiiiiine ayam roxy o olympia	neutral
ma_train_02932	 How long will the citizen be treated like an animal? Where are the authorities concerned with social cases?'	negative
ma_train_02933	 yaaaaaaaaaaaaaaaaaaaaa rab w chokr el akbar lik adam	positive
ma_train_02934	 wek wek ida b9at katbki ma 3at9darsh tghani zwin ya rebi tew9af m3aha	positive
ma_train_02935	 The vampires of human beings from the brokers and speculators are the ones who strangle the weak and hide behind the state.	negative
ma_train_02936	De Mistura met with the Minister of South Asian and Commonwealth Affairs in the British Foreign Office on the desert file,	neutral
ma_train_02937	 The Polisario militia, Tirat in the paper, against the Mauritanians, to turn against gold in the buffer zone,	neutral
ma_train_02938	 urgent. The judicial commissioners are in a national strike due to the reasons for the law regulating their profession.	neutral
ma_train_02939	 morocco khoudi lik wa7d akhor 2	neutral
ma_train_02940	 ibtissam rah trouh youm ahad ala lobnon la takrimha o fawzha bi malikat jamal	positive
ma_train_02941	" What does ""McKenzie"" Ghadia look to for the extreme right to rule in France and destroy Macron's hopes?,"	neutral
ma_train_02942	 Leave your congratulations to my dear princess.'	positive
ma_train_02943	 A right blow.. “Labiji” Dal-Nador Tatah is the most dangerous smuggler of Diyal hashish in the Driouch region,	neutral
ma_train_02944	 The rest is the case hahahaha	neutral
ma_train_02945	ana kant kantmana matrja3ch walkin khsara rja3ti daba ba3d men hanan rak wasakhti liha som3atha	negative
ma_train_02946	 We are one people and we love each other and Muslims are brothers, but you and the media are my brothers and sisters peace'	positive
ma_train_02947	 May God be with you and God give you patience and health to be with them.	negative
ma_train_02948	 9adi gharado m3a bozabal matalan hhhh hanona 3ndha kbira mn dowal l3arabia wktfkr bchwiya 3liha bach tkhtar chi	negative
ma_train_02949	 Ait Taleb: Africa is the one most affected by the counterfeit drug trade, which amounts to $200 billion annually.	neutral
ma_train_02950	 choufo lya m3a had bassir ayji aychreb mwiha	neutral
ma_train_02951	 ghi 99 iphone mnach msawch msawb hadak le coeur dakchi 3lach galt lih la hhhhhhhh	neutral
ma_train_02952	 waaaa7aaamaaa9tili kaari b tweets	neutral
ma_train_02953	 haydi follow mn and souhaila rak dayraha liha	neutral
ma_train_02954	 lisa btsam3o oghniya f anghami	neutral
ma_train_02955	 businessman, a member of the Tangiers Union office, brought the profit and the National Band. Why are you listening, so there is a big case for money laundering?	neutral
ma_train_02956	 : As we know one, Mr., we were trained in the alley, he doesn't talk to you, and what do you do? On WhatsApp and Facebook, you swear to him, what is he,!! That's why I a...	negative
ma_train_02957	 mohim nmchi ntahar ana ou nji bslama 3likom	negative
ma_train_02958	 This man has no patriotism because his only concern is to appear at the expense of Morocco and achieve stardom at the expense of Morocco.”	negative
ma_train_02959	 Al-Kharaya and Al-Baradah Party	negative
ma_train_02960	 Since independence, you are good in all areas. Without a result, the problem is with the officials, not the reform.'	negative
ma_train_02961	 fes fiha gji m39ouda w tbissla chi haja akhra m3rfch	neutral
ma_train_02962	 significant decrease in the number of contraband and imprisonment in 2021.. The Delegate of Prisons: 789 drug-related cases and 101 telephones were seized.	neutral
ma_train_02963	 The Health Job Law.. Here are the new privileges for health frameworks and the details of the meeting between the minister and the unions,	neutral
ma_train_02964	 Omarni, the voice of Wahad for a year, we sang for justice and development against Valbam and the enemies of religion and pawns	positive
ma_train_02965	 Good luck, my hero. God bless you, pride of Morocco	positive
ma_train_02966	 ylh abobati tesbho 3la khir ana ba9a fay9a	positive
ma_train_02967	 God bless, may God protect you for each other'	positive
ma_train_02968	 3arfin li kayn hhh msakan alah y3fo 3lihom man kalmat ihab ra wa9ila t5alat lhom m3a dam	neutral
ma_train_02969	 Al-Brahish is the height of ignorance and backwardness. See this is how God created you. Simply put, you are a shemale. The topic is over.'	negative
ma_train_02970	manjich wnti7 s3ib ydini ri7 ana machi sahel dixit abdelati iguider	neutral
ma_train_02971	 In my country, if injustice, poverty, loneliness, hunger and need do not kill you, then fate will kill you, which is caused by chaos and medical neglect.	negative
ma_train_02972	 Bytas: The government has subsidized 140,000 vehicles, with more than 344 million dirhams, in the form of Tronsport, and the prices are not increasing for citizens.	neutral
ma_train_02973	 After Spain, Ibrahim Ghali writes to the United Nations,	neutral
ma_train_02974	 nasimo mahbob lmgharba rak chrftina wnta wkanchj3oh hint nta bohdk likatmtlna	positive
ma_train_02975	 “Publico”: Biden's administration played a major role in changing Madrid's position on the issue of the Sahara.	neutral
ma_train_02976	 bach n3awdo n9raw man s1 f encgt maskhawch bina	neutral
ma_train_02977	 am from my regret and came to her and they were many people and I was present. I was on my plast. Ghada Tabbouli is not crying because many people for me were present.	positive
ma_train_02978	 wa hchoma ga3 isefto tweet fih f lkhr fans lmalika bety ra wa9ila hna kamlin mgharba awdi lah ihdi makhl9 o safi	neutral
ma_train_02979	 Tebboune: The Sibelians are a party to the desert conflict, and they do not have the right to support autonomy, and especially it abides by international law.	neutral
ma_train_02980	 I didn't stay with you and I didn't cry for something girl in the zana 🤷 ♂️ Confession	neutral
ma_train_02981	 awesome post '	positive
ma_train_02982	 khayfin mn naja7 3anza hhhhhhhhhhhhhhhhhhhhhh mashalah promohat naj7a fel 3lam ana f amrica cheft nas kaytfarjo fl proma hhhhhhh	neutral
ma_train_02983	 A wonderful personality, a suitable man in a suitable place, I wish the staff would be the case for the government.	positive
ma_train_02984	 substandard montage, the owner of the publication, the Palestinian issue is a national issue, and you and your success, and you take things lightly, people who waste spontaneously.”	negative
ma_train_02985	 The United Nations denied de Mistura welcomed the Sibelians' position in support of the initiative for autonomy in the Sahara,	neutral
ma_train_02986	 hhhhhh sawal li ky3rfni ijawbk	neutral
ma_train_02987	 hhhhhh nta ch3l drole	neutral
ma_train_02988	 May God grant success to Assi Abdul-Ilah'	positive
ma_train_02989	 May God take revenge on them. Cowards are afraid of defenseless children.'	negative
ma_train_02990	 daba ghi binatena 59 matou fo makeyena 7eta tasswira wa7eda fiha les victimes ma9touline tanz 3akeri hada	negative
ma_train_02991	 wayli drt retirement mn gaming kolchi bda ki quit haha ma3rftkomch ktwa7choni lhad l7d 😅	positive
ma_train_02992	 We abolished justice, as for people, do not leave them in front of them or to lead them.”	negative
ma_train_02993	 Congrats'	positive
ma_train_02994	The threat of a female university professor to the death	neutral
ma_train_02995	 We called her a terrorist..Madaaz..Children in Syria and Yemen are being slaughtered, killed and displaced..and you are upset that he told her that he is a terrorist.'	negative
ma_train_02996	 It is a shame and a shame to treat a doctor of medicine as a master in the wage system in Morocco. '	negative
ma_train_02997	 We are not afraid of facing lions.. We are afraid of the treachery of dogs..'	negative
ma_train_02998	 Dr. Nabila Munib is a woman with a thousand men	positive
ma_train_02999	 God bless you Shaykh Fadil'	positive
ma_train_03000	 I wish you a successful leaker, Diyima Barcelona, and greetings.”	positive
ma_train_03001	Details of the integration of Moroccan students returning from Ukraine.. Three countries welcomed them, and 1,000 of them were Gamecio for Hungary, and Sataj is possible in Morocco.	neutral
ma_train_03002	 The Moroccan consul in the Canary Islands told “Effie” agency: Morocco did nothing but recognize the archipelago’s Spanish, but defended it, because the time when the calls for secession were embraced by a neighboring country,	neutral
ma_train_03003	 ndakhlo lmaroc bnadm taysab bladna wt9oli nn mli 3malto 7amla 3la lahja ta3 algerie wd3amnakom madakhaltouch algerie	neutral
ma_train_03004	 player of the level'	positive
ma_train_03005	 khaliha tb7at rah b7t t9il 7int 10 f 39al w 3ad photo li l7t tatbyn son niveau	neutral
ma_train_03006	 Soon the citizens will die standing.	negative
ma_train_03007	 The police, in Nador, Taihou Rizo, was destroyed by the dial code of telephones, so Azgangan.	neutral
ma_train_03008	 hhhh nta ghir 9ol liya mnin katjib had lhadra kat9talni bdahk rak top	positive
ma_train_03009	Tragedy.. A felucca drowned and 4 deserted sailors left a trail in the middle of the sea, in Amheres, in the outskirts of Awsard.	neutral
ma_train_03010	 frask zwin bzef larticle li ktabtiwa3r mtarta9	positive
ma_train_03011	 Congratulations 🌺'	positive
ma_train_03012	 I will vote for Nabila Mounib.. the Democratic Left Party	positive
ma_train_03013	 mli sala lmatch wana ntsna had tweet minak a assouma7it 3arfak rajawiya pure b7ali	positive
ma_train_03014	 To finance the green economy, the European Bank for Reconstruction has allocated 163 million euros to Morocco.	neutral
ma_train_03015	 Arab Monetary Fund: Morocco has the 4th best economy in terms of economic competitiveness among Arab countries,	neutral
ma_train_03016	 A professor raped a minor schoolgirl.. Ha Shahal Khada Dial. Imprisonment today, after the victim's concessions in front of the Fes crimes,	neutral
ma_train_03017	 koul fans fih fiaa dyaal nass ki3ayrouu o kissebouu hadi mafihach chek lkn khet fenana	negative
ma_train_03018	May God grant you victory over the spoilers, God willing, a great victory.”	positive
ma_train_03019	 Blessed are you.	positive
ma_train_03020	 qhertek yaki nti o f7alk hdrtk naqsa zayda ghir mo5lavat l7orob	negative
ma_train_03021	 Ben Kiran..thousands of young people were destroyed by the abolition of direct employment....and in return he was given the privilege of attaching his daughter to the General Secretariat of the Government...and his son to the university.'	negative
ma_train_03022	Documents from the European Court condemning the Italian Republic and obliging it to pay heavy fines to the European Union, as the Italian Republic recognizes the danger of these wastes to human health and the environment, and the European Court condemns the Italian Republic for not complying with safety and health conditions in the treatment of these wastes, and these wastes since they are stored in private places and have not No Italian factory would be able to process it, why today Italy’s waste in Morocco exactly?!!	negative
ma_train_03023	 Achraf Hakimi 19 year the pride of Morocco '	positive
ma_train_03024	The Public Prosecution Office and its war on corruption files.. The Public Prosecutor in Marrakech moved the “Picodin” group’s followers in the areas of Taroudant, which are suspected of having financial and legal imbalances,	neutral
ma_train_03025	 hnadaba chi lwahid limabghinahch nchofo hanan m3a lmohrij osafi hanan 3la rasna zwina driyfa mais m3a lkhrin	negative
ma_train_03026	 Shi fighting, Shi, her hands are cold, Hado Baghien, managing problems for the national team, players, Mai before Lushi, this view	negative
ma_train_03027	 Dakhla Gundarm, dismantling a shop for the manufacture of flakes, which are used in the movement and the trapando,	neutral
ma_train_03028	 : Under this tweet, there is a group of pairs of terms in Moroccan dialect that differ by almost one letter. Each one tells Lina how...	neutral
ma_train_03029	 fach tayji levale o hna 3la a3ssabna otand3iw ya rbi tdiro mzyane	positive
ma_train_03030	The channel's media line is very far from the concerns and tendencies of most Moroccans.	negative
ma_train_03031	 chto oghnit ndir mabghitt ghir makhdatch ha9haa raha top du top walah	positive
ma_train_03032	 wa 3aderihom mssakn rah dima khassrin ou homa dima machminha hhhh rah ma3mrhom irbho ila madaroch bhal haka	negative
ma_train_03033	 les supporters du zamalek 7taflou w nachttou w far7ou w mchaw yna3ssou w ntouma mazalin tatnb7ou 🤔	neutral
ma_train_03034	 This channel was originally boycotted by Moroccans because of its deviation from what is entrusted to it.	negative
ma_train_03035	 hhhhhhhh chkoun jbad ljazayirah wla li fih lfaz kay9faz sobhan alah rah ntoma li kadakhlo	neutral
ma_train_03036	 Omar Kadiri: Algeria is a “serial violator” of human rights and humanitarian law,	neutral
ma_train_03037	 hhhhhhhhhhhh zwina ahdi limchat lforossiya mchat tssayed hhhh ta fikrat clip ra makayna fikra	negative
ma_train_03038	Al-Barsha is fun, and Messi is a phenomenon, but it is repeated.”	positive
ma_train_03039	 Al Hoceima, the jewel of the Mediterranean and the most beautiful cities in North Africa	positive
ma_train_03040	 hana wallah chrft l maghreb ahssan tachriiif	positive
ma_train_03041	 I see only the people of high-end minds that stand behind this man	positive
ma_train_03042	 You are proud of your father. I have divorced Wade Dillal Al-Foulous from the Ministry of Foreign Affairs in any case. Even a valley of Moroccan youth does not know what Haad Jog says.	negative
ma_train_03043	 Details of the recommendations of the report of the National Council for Human Rights on the right to health that came out today,	neutral
ma_train_03044	 Thanks to the author'	positive
ma_train_03045	" Spain's Foreign Minister: We wanted our country to take over as a ""doer"" and not as a ""spectator"", as the path to resolving the Sahara issue is"	neutral
ma_train_03046	The secret sacrifice of Daira Al-Ruwayna in “Sahrieh Gnaoua” in Fez.. More than 100 kilos of meat were seized, and the police obtained the Butchery of Kiogdu slaughtering Gog in the balls – photo,	neutral
ma_train_03047	 I would like to appreciate everything published by Bader on this subject.	positive
ma_train_03048	 yal lkhedra ila smîtk mrra o mok mezzghrta 3liik aji lmghrib ya matshufi mn mn9i khyaro 💩	negative
ma_train_03049	 daba each cest sa cousine ou tante ou ma3reft	neutral
ma_train_03050	 The government is good enough for me to be ruled by Ben Kiran. Rah Guy. Ada. The state is enough for us.	positive
ma_train_03051	 hhhhhhhhhh a sidi rir siro mn jihty	neutral
ma_train_03052	 They are subordinate like neighbors and neighbors, and they walk through that with fair elections, and it is nothing but a ready-made dish awaiting approval only. '	negative
ma_train_03053	fans salom l maghrebi kayhtafel b3id milad salom	positive
ma_train_03054	 This is what the Arabs begin. This is only the beginning. They leave the mosques empty and go out with slogans and standing in the streets.'	negative
ma_train_03055	 This is the government of Benkirane, the government of violence and repression of the people and the arrest of demonstrations by force, beating and wounding protesters	negative
ma_train_03056	 o had klma kanolha diima ya3ni fhad lahda fahmouuni ana baa3iida 3la anani nsseb onkrah blad kamla	neutral
ma_train_03057	 o kayan far9 mabiin hoob l watan o hayat chakhesiya nifa9 jetima3i huwa hada	negative
ma_train_03058	 Global Terrorism Index 2022.. Morocco is the safest country in the Arab Maghreb,	neutral
ma_train_03059	 Benkirane, go ahead, the government is fine	negative
ma_train_03060	 Get angry... you will not crush your land if you remain humiliated and enjoy the role of the oppressed'	negative
ma_train_03061	Al-Kira and Ukraine.. New Russian bombing brought down a number of victims in “Kharkiv” and the capital “Kyiv” and President Zelensky: the liquidation of the fighters, Diyala Gadi, impedes the negotiations,	neutral
ma_train_03062	 God suffices me, and He is the best agent. Trying to create excuses for failure, trivial excuses.”	negative
ma_train_03063	 Dr. Tazi still won't leave Fakasha... he asked for temporary release, you won't accept it,	neutral
ma_train_03064	 Well said, very nice.	positive
ma_train_03065	 ouiiiii fa9ssounii hadak rapha ra khatirrr howa w 3abas mn lawal mahmalthomch	negative
ma_train_03066	 baghin tkarho ga3 nas f hanane fans mriid	neutral
ma_train_03067	 It is true that Ben Kieran said, the best prime minister since independence. Greetings to you.'	positive
ma_train_03068	 khasna rabho matchat kamlin daba ana m3awal 3la ziyach 🙏🏻🙏🏻🙏🏻🙏🏻	positive
ma_train_03069	The protests against the rise in food prices started from Tetouan.. Yesterday, dozens gathered, demanding the government to support the simple citizen,	neutral
ma_train_03070	 hadfou hta cbc rah hiya moulat lbarnamaj hna fans hanan mais walah ghantab3aha ghir man youtube	neutral
ma_train_03071	 ntoma dokhlo ghir so9 raskom bina wbinhom hna 3andna kolchi bdala2il	negative
ma_train_03072	 Our grandfathers died, our parents died, and we feared that we would die and let our children play with them so that you could play between us..... the Muslim is the brother of the Muslim.'	negative
ma_train_03073	 wach 9aloha lyom fin cheftiha	neutral
ma_train_03074	 rani m3ak f klamek li katbo ghalt w surment ykon sghir f 3a9lo wela habin fitna	negative
ma_train_03075	 Good morning and Jasmine on Ajmal Saadoush	positive
ma_train_03076	After the majority’s communication, Al-Hamuni to “Koud”: We were like the government, and the government presented to public opinion a clear plan to confront this crisis, Diyal Al-Ghala, but it returned in the event of something. News Agency,	neutral
ma_train_03077	 The International Day for the Fight Against Malaria.. the Ministry of Health warns of the possibility of this disease returning to our country and as a recommendation for early examination,	neutral
ma_train_03078	 A dog ate a donkey, and the call ended.	negative
ma_train_03079	 Greetings from Nadira, your Facebook friend, Afaf 😍﻿'	positive
ma_train_03080	 In the picture, Hamza Mandil and his little brother, hehehe. Hamza is a weak player who does not deserve to be in the World Cup.”	negative
ma_train_03081	 Oh God, help Islam and Muslims everywhere, Jerusalem is Arab and will remain Arab and the capital of Palestine, Lord protect it	positive
ma_train_03082	Spanish human rights organizations contacted the Ombudsman and the Al-Shuntaj Matters, who manage the interior, their homes, with the Moroccan and Algerian Harga, at the Khazirat Center,	neutral
ma_train_03083	 Elegance in style	positive
ma_train_03084	 Al-Kira and Ukraine.. Kayna Gog, novels about the explosion of the Russian “Maskva” baboon from their fleet in the Black Sea and a new military setback for Russia,	neutral
ma_train_03085	 sif o lbhar wili wili 😆	positive
ma_train_03086	 dwi nti b smytk ila bghiti o ana ndwi 3la mghreb ola le grand maghreb ta wahd maso9o c mn compte	neutral
ma_train_03087	 ihab ya ihab fsaraha bravo rak rajel wi nas wi3tmdo 3lih nas onta mchi ghaby ghnily m3a soso	positive
ma_train_03088	 7yati kamla o ana kntsena tnud li le7ya kbira bash ndir no shave november mazal kntsena 😭	neutral
ma_train_03089	 Glory be to God, from my heart, we can't handle it. I don't know what to do!!!??? From the day he entered the government.	negative
ma_train_03090	Unfortunately, money is taken from the people against their will. We don't want to pay any tax to it. '	negative
ma_train_03091	 Munib, Prime Minister	positive
ma_train_03092	 Look at my brother and brother Benkirane. He said, “Hadik Al-Hadrah, firstly, turn away. Secondly, if you had to choose between all things worse, except that you chose the easier of them, and Benkirane was the easier of them.	positive
ma_train_03093	 aah 5l3toni wach daz li9a2 dyalo fl7ora lyom knt 5arja machftoch	neutral
ma_train_03094	 Moroccans have been suffering from slavery and humiliation since ages.	negative
ma_train_03095	 ana bghit nswal 3la had mosb9a rah mohima nn	positive
ma_train_03096	 wa nta li pauvré	negative
ma_train_03097	 bezaaaaaf tebe9a te9eraa te9eraaa moura douctoura ou 3ad chouf wach tefehem had 😂😂😂😂	neutral
ma_train_03098	 5ti rah t3atlo bach italbo biha daba rah lassami wat7ato 7na talbna bibtissam mli 5rjat mn lacademy	negative
ma_train_03099	 hhhhhhhhhhhhhhh hadik lbnt li 9alt ihaaaaaaab aktar chohra 3ndna f lmghrib mn khanan odina omaraouan	neutral
ma_train_03100	Why was there stability in Morocco without the news of the people?	negative
ma_train_03101	 daba wach hada tanz oula hna hmir oulz ils nous prennent pour des hmirs 100 000 par mois ou mskine yallah ferech salon bazzaz	neutral
ma_train_03102	 Pedro Sanchez in the Spanish Chamber of Deputies: The decision to support the autonomy initiative comes from Spain's will and desire to solve the desert file,	neutral
ma_train_03103	 The Directorate of Education in Beni Mellal: The video of “the lottery” has nothing to do with the national education sector,	neutral
ma_train_03104	 Egypt, with its people and its president, are traitors to the sons of a dog.	negative
ma_train_03105	 o ybadlo namra li f instagram hada jahdi a koti hh lmohim ogal liya ntoma shof festivalat fbara	neutral
ma_train_03106	 dik sa9a hdri m3ha rah ghadi ykono bzzaf la79ach starac taytab3oh hna bzzaf	neutral
ma_train_03107	Nor was the people born of hypocrisy	negative
ma_train_03108	 Bab Ceuta-Magdish crossing opens today.	neutral
ma_train_03109	 A militant salute to Dr. Nabila Munib	positive
ma_train_03110	 Personally, I thank you for all your achievements, and I always vote for your party, the Justice and Development Party.”	positive
ma_train_03111	 The new unified basic system for the frameworks of the Ministry of National Education.. Benmoussa: We serve the framework for the adoption of a code of ethics with the aim of linking responsibility to accountability in the sector,	neutral
ma_train_03112	 hta ana kanou kayt7ydouli shi 2 jrs hadi wa9ila db la	neutral
ma_train_03113	 I say: Our king is one, Muhammad.	positive
ma_train_03114	 This film once again presents the difference between dystopia and a fictional or idealistic story.	negative
ma_train_03115	This is the situation that the nation has reached when we live with strangers in their country, or what do you expect from a people that has no history, its inhabitants being Indians, who went and lived in it for the nations of Europe, and I am amazed.”	negative
ma_train_03116	" ""Axios"" Merican website: What is the difference between Blinken and Bin Zayed in Morocco,"	neutral
ma_train_03117	 Speak to your head.....don't slander in the name of the people.....why did the people tell you, Baghi Benkirane????	negative
ma_train_03118	 Regardless of the racism directed	negative
ma_train_03119	 You fooled us Safi in the wonderful Moroccan cities	positive
ma_train_03120	 The first Moroccan artist to reach five million followers on Instagram	positive
ma_train_03121	 This is the opposition we need	positive
ma_train_03122	 Dima Mounib speaks to the heart	positive
ma_train_03123	Deaths and injuries in a direct collision between a public transport bus and a large truck near Ras Umlil on the National Road No. 1 on…	negative
ma_train_03124	 plz hbiba siri mashi msg dyalak daba ydawzouh lhahana baraka 3liha ghir lf9ays li tama	negative
ma_train_03125	 ceci dit ramadan sala la saison de tssihib bdate	neutral
ma_train_03126	 Al-Kira and Ukraine.. Russian forces began a new offensive in the Donbass region and the White House: Contrary to what President Biden Magadish visits Kyiv, Dibba,	neutral
ma_train_03127	 The jarmia, Taihou, is one of the blades that scraped the house of my master, Rahal al-Shati, and removed him from his companions.	neutral
ma_train_03128	 How do we claim that we are integrating Africans and displaced citizens in their homeland?	negative
ma_train_03129	 These are our traitors who are prostitutes who divide the Moroccans by any means.”	negative
ma_train_03130	American bribery, not American money, is no different from America's crimes. which are innumerable.'	negative
ma_train_03131	 The marginalized in Morocco, the Berbers	negative
ma_train_03132	 The best in history is to play without anyone and with batons in hands.	positive
ma_train_03133	 ma 3endnach la tv li t9der dirha mni kant la3ba zamalek tma m3aha nit nile ne9lat lmatch	neutral
ma_train_03134	 saad good luck 👏 inchallah ykon 7afl 🔝 bhal dima😉 akide 👌 radi tharasse 💣 3lihom stage 😂😘😂😘 all the best	positive
ma_train_03135	 Haaaaaaa 😍😍'	positive
ma_train_03136	 Yes, Benkirane succeeded in eliminating unemployment and poverty within his family	negative
ma_train_03137	 We will vote for Dr. Nabila Mounib, she is our only hope	positive
ma_train_03138	 kif ghannit ana hilwa w 3arfa hali 👧 raphael htérém halak🙅🙅 anji n3tik jouj tsrfi9ate 😂😂	negative
ma_train_03139	 hbiba rajae enty machi f dak al mostawa dyal kenza li2anaha 3ayrat lik bladek al maghreb iwa fi9i	negative
ma_train_03140	Bravo, a successful step in the sciences of technology to be added to the record of the heroic Morocco, and it will have many tasks in exploring what is going on on the ground and deterring the greedy enemy.”	positive
ma_train_03141	 The crisis, Ceuta, Gada and Katzad, unemployment are links to a record high, in Spain, and hope is all over the solution of Bab Ceuta crossing after Eid.	neutral
ma_train_03142	 Afaf ❤️❤️ Good work my love '	positive
ma_train_03143	 Yes, I am a free Moroccan in a free country, and my king, Mohammed VI, may God help him.'	positive
ma_train_03144	 You were saying, I didn't want to forget, I saw everything against Benkirane, so this means that he has the light on you	positive
ma_train_03145	 khti hiya makadir waloo chno dnbha lakan 3ziz 3liha wktgls m3ah yak galo liha diri hodod darthom had fans fitna	negative
ma_train_03146	Because of the reasons for the rise in prices.. Justice and Development: The Competition Council will release its report on the fuel market, as soon as possible, and the government cannot face this high price.	neutral
ma_train_03147	 nkbo wla mankdboch haak chgholbna siri sawti akhti wiha frask	negative
ma_train_03148	 This Mr. Waer has McKinash's skills at Ronaldo, he has zero speed.	positive
ma_train_03149	 Oh God, grant victory to Islam and Muslims, raise the banner of truth, and help our brothers in Palestine, Lord of the worlds.	positive
ma_train_03150	 The streets are killing. 9 died and 1989 injure the semana that missed fixed,	neutral
ma_train_03151	 'failed newspaper'	negative
