text	label
  ላይ ያለን ልምድ ግን ለውህደቱ ቡድን ይጠቅማል	positive
መጥፎ አይደለም	positive
አማራ ጠንካራ ባህል ያለው  መልካም  ብልህ  ጥበበኛ እንዲሁም ባለፀጋ ህዝብ ነዉ ዴቪድ ስታይመን	positive
የክልሎች ግንኙነት ረቂቅ አዋጅ ላይ ለመወያየት የአንድም ክልል ተወካይ አልተገኘም ኢፕድ   እስቲ የሀገር ለሀገር ግንኙነት ብላቹ ጥሯቸው ይመጣሉ ሰዶ ማሳደድ	neutral
ከሌባ ዘራፊ ሰዶማዊ ዘረኛ ወያኔ ጋር መኖር ቀረ ቢባል ፀሀይ ወጣለን ማለት ነው	positive
አንድነታችን ክብራችንአንድነታችን ግርማ ሞገሳችንአንድነታችን የመኖራችን ዋስትናችን ነው	positive
እውነት ብለሻል የኔ አስተዋይ ሰላም እደሪልኝ 	positive
እዚህ ያሉት ተማሪዎች ተው ያላቸውን ፕሮክተር በጩቤ ወግተዋልየፀጥታ ሀይል ደብድበዋልመማር ካልፈለጉ ማስቆም ነው የሚበጀው	negative
ወንበዴዎቹ ይዋል ይደር እንጂ ለፍርድ መቅረባቸው አይቀርም	negative
አሜሪካን አትንካ ከዚህ ሰፈር ቀልድና ሴራ መቀመቅ ይከትሀል	negative
በጣም እንኮራብሀለው ጀግና	positive
የኛ ሳምንት የኢትዮጵያ ፕሪምየር ሊግ አበይት ጉዳዮች	neutral
በአዲስ አበባ ከተማ በ ሚሊየን ብር ወጪ ዘመናዊ የትራፊክ መቆጣጠሪያ ማእከል ህንፃ ግንባታ ለማካሄድ ከቻይናው የኮሙኒኬሽን እና ኮንስትራክሽን ካምፓኒ ጋር ስምምነት ተፈረመኢ	neutral
በሱ አስተሳሰብ እና አሰራር  አመት መኖር አቅቶናል ጭራሽ  ና  አመት አለማወቁን እንኳን አላወቀም	neutral
ይሄን አርሰናል  ነው ስንናፍቀው የነበረው	neutral
አዲሱ የባዳር ከንቲባ ዶር መሀሪ ከኖርዝ ቴክሳስ ዩኒቨርሲቲ በትምህርት ዘርፍ  አግኝተዋል እንዷንድ የከተማዋ ነዋሪ በቀጣይ  ቀናት ጊዜ የሚሰሩትን ገምግሜ አስተያየት	neutral
ይህንን ህግ  እንዲወጣ ከጥናቱ ጀምሮ ረቂቅ ህጉን በማዘጋጀት የህግና ፍትህ ጉዳዮች አማካሪ ጉባኤ       እና የሰራ ቡ	neutral
የቤተሰብ ጨዋታ ፖለቲከኞች እና ጋዜጠኞች ጋር ልዩ የገና በአል ዉድድር	neutral
የኔ ቆንጆ በተለይ ነጭ ልብስ አትልበሺ  	neutral
ማን ትባላለች  የትስ ነው የጠፋችው	neutral
ያ እንዲሆን በፍፁም መፍቀድ የለብንም ስልጣን ሳይዙ በለው ቁረጠው ፍለጠው ያሉ ስልጣን ላይ ቢወጡ ወደለየለት ትርምስ እንደሚከቱን አያጠራጥርም	negative
 የስብሰባ ዝግጅት ቢኖረም ከላይ በመጣ ትህዛዝ በሚል በቅድመ ስምምነት የተከፈለ አዳራሽ ከህግ አግባብ ዉጪ  በመንግስት ጥብቅ መመሪያ ተሰብሳቢዉ በመግቢያ በር ላይ ለመሰብሰብ ተ	negative
እንዳንተ አይነቱ ዶማ ነው ሀገሪቷን የመረዘው መርዝ አንተን ብሎ ተናጋሪ አስመሳይ	negative
 እምነት የሚንቀለቀለውን ደመራ በንፁህ ውሀ እንደተሞላ ገንዳ ዘለህ እንድትገባበት የሚያስችልህ ልበሙሉነት ይሰጥሀል	positive
እውነት ነው መቲ እሱ ሰው ነው	positive
የኢህአዴግን መፍረስ ተከትሎ ህወሀት ከሌሎች ፈዴራላዊ ሀይሎች ጋር በፎረምበጥምረትና በግንባር እንዲሁም በዉህደት ደረጃ ስትራተጂካዊ ግንኙነት ለመመስረት መወሰኑንም በመግለጫው ገልጿ	neutral
ግባ በለው ሸዋ  ተለቆል 	neutral
ባህርዳር የሁላችንም ሀይማኖት ብሄር ከተማ ልትሆን ይገባል	positive
አብይ አህመድ አሊ ከህዝቡ ስለሚቀርብበት የሰላም እና የፀጥታ ችግር ጥያቄ መልስ ሲሰጥ እኔ ሚሊሻ አይደለሁም ነበር ያለው ሀገር እንዲመራ ሀላፊነት ከተሰጠው ሰው እንዲህ አይነት የራሳችሁ	negative
ኤርትራውያን ነበርቲ ካናዳ መሰል ሀይማኖት ክኽበር ዝፅውእ ሰላማዊ ሰልፊ አካይዶም	positive
እና ባዶ እጅህን ይዘህ ና አሉ	neutral
ካልተኛህ ና ትጠራለህሙያዊ አስተያየትህ ተናፍቋል እዚህ  አመሰግናለው	positive
  ሎሚ ነጭ ሽንኩርትባህላዊ ህክምና	neutral
 እንዲህ ነው እንግዲህ  ገና  ምን አይተሽ ይቀኛል 	neutral
ወሳኝ ሰው  ነው	positive
እኛ እኮ  መተሳሰብ ያነበረን መረዳዳት ያጀገነን ልዩነት ያልለያዬን ፍቅር ያሻገረን በውብ ቀለም የተቀለምን ኢትዮጵያውያን ነን	positive
እኔ ከፖለቲካው ተባርሬ የምወጣው አዲስ አበባ ላይ ከቱ የፓርላማ መቀመጫዎች ኢህአዴግ አንዱን ካሸነፈ ነው በአጠቃላይ የእኛ የምርጫ አካሄድ የሚሆነው ኢህአዴግን በሰላማዊ መ	neutral
ነፍጠኝነት ለሀገር ሏላዊነት  ለህዝብ ነፃነት የቆመ ኢትዮጵያዊነትን በማያጠነክር  ጎጠኝነትንና ዘረኝነትን በማስውገድ አንድነትን በመ	neutral
ምን እንደጠየከኝ ባላውቅም ብዙ አይቻለሁ 	neutral
መታመን በሰማይ አምላክ ብቻ	positive
እዉነተኛ የአብይ ባህርይ እርካብ ና መንበር መፅሀፍ  ላይ ያለው ነው 	negative
ህወሀት ቅዳሜ እና እሁድ ትሰበሰባለች አሉ   ስብሰባውን ተከትሎ ሚስኪን አሀዳውያን ሲያለቃቅሱ እና ሲነጫነጩ  ዊክ ኢንዳቸውን መና አስቀረችባቸው ማለትም አይደል ምፅ	neutral
ጥልቁ የተራስው ነገር ኢትጵያን ለ  አመት በንጉስነት ሲገዙ የነበረት የአንድ ቤተሰብ ሰዎች ናቸው ያም ሰለሞናዊ ዳይናስቲ ይባላል እ	neutral
 የኢራን ዜጎች በኡክራይን አሮፕላን ክስከሳ ሞቱ  ውጪ ዜጎች ነበሩ	neutral
ትንሽ ቆየ ልበልያው ከለውጡ በኋላ ሲቆጠር ማለቴ ነው	neutral
 ይቀጥላል እያለ	neutral
እንዴ ይህ ቅጠል ደግሞ ጫት ይመስላል 	neutral
ዶርአቢይ ጥሩ ላገለገሉ የክብር ዘበኞችንየመንግስት ሰራተኞን ጭምሮ ማመስገንመሾምመሸለም እናም  መሻርከስራ ማባረር የመሪ ጥንካሬ ኢንጂ ድክመት  አይደሉም	positive
ወሬኛ  ለ አመት የት ኖሮ ነው ገና ሁለት አመት ያልሞላውን አብይ መንግስት የሚተቸው 	neutral
አይሰለቻችሁም ግን  ዲሞክራሲ ዲሞክራሲ እያሉ ሰው አገር ማልቀስ ለዛውም የፊረ	negative
መልኬን አፋልጉኝየሆነ ነገራችን ተበላሽቷል ጎድሏልመደመጥ ያለበት መልእክት	neutral
ጋዜጠኛካንተ የመስራት አቅም አንፃር የፃፍኳቸው መፅሀፍት በቂ ናቸው ብለህ ታምናለህ  ጋሽ ስብሀትአዎ በቂ ናቸውበየሳምንቱ በጋዜጣ ላይ የማወጣቸው ፅሁፎች ቢሰበሰቡ ብዙ መፅሀ	positive
ቦታው የት ነው	neutral
እሺ እንተጋለን የተባረክ መሪ ነህ መልካም ስራህን ቀጥልበት ኢትዮጵያ ወደ ብልፅግና	positive
ብርቱው ወንድሜ    እንኳን ተወለድህ ቀሪ ዘመንህ የተባረከ ይሁን	positive
ምን አይነት አጨዋወት ነው  በግራ እጅ ሳንቲም ይዞ ነው እንዴ ሚጫወተው ጊታርን እንደ ክራር	neutral
ነፂ ታሸንፊያለሽ የኛ ጀግና	positive
ለተማሪዎች በቂ ጥበቃ እንደሚያደርግ ባለሙያ በዚህ ቀን ካልገባችሁ በፈቃዳችሁ ለቃችሀል የሚል ርካሽ ማስፈራሪያ ከመለጠፍና ጠባቂ በሌለው ተማሪና ወላጅ ከመቀለድ ችግር ያለባቸውን መዝጋ	neutral
ይህን አደባባይ እሱ አለው እንጂ አሰብ እያለ እስከዛሬ የሚያለቅስ ሁሉ እንጨርሳቸው ከሚል የበላይነት ስሜት አያመልጥም እንኳን ራሱን የቻለን አገር  አውን ለ	negative
ሁሌም ልክ ነኝ 	negative
የኢራን ሁለተኛው ከፍተኛ ባለስልጣን በአሜሪካ ተገደሉ  የአል ቁድስ ልዩ ሀይል ዋና አዛዥ የነበሩት ቃሲም ሱሌማኒ ከጥቂት ሰአታት በፊት በአሜሪካ በተወሰደ የአየር ድብደባ የተገደሉ	negative
ተማሪዎች ጉዳይ ላይ የጠቅላይ ሚኒስቴሩ ፅህፈት ቤት ዛሬ አመሻሽ  ሰአት ላይ  ላይ መግለጫ  እንደሚሰጥ የሳይንስና ከፍተኛ ትምህርት ሚኒስቴር ሚንስትር ዲኤታ ሳሙኤል ክፍሌ ዶር	positive
 የጋራ እፍረታችን ነው የኛው ነውር ነው   ነፍስህ በሰላም ትረፍ	negative
በጣም ደስ ይላል ይህን መስማት ለውዱ መሪያችን ምስጋና ይድረሰው ከመጀመሪያው ይህን ሀሳም ስላመጣ ሁሌም ከጎኑ ነን	positive
ተማሪዎችን መቼ ነው የምትለቃቸዉየወለጋ ገበሬንስ መቼ ነዉ ከአሸባሪዎቹ ወንድሞችህ ሰላም የምትሰጣቸው  ያዉ አሸባሪዎቹ ወንድሞቻችን ናቸዉ ስላልከነዉ ያኔ  ንፁሀንን የገደሉ ጊዜ	neutral
አንተን አምኖ ያፈረ የለምና የኔ ድርሳን አድግ በይልኝ	positive
ፅዮን ግርማ የጋዜጠኝነት ማማ	positive
አማራክልል የህወሀትን ፋና በመከተል ሙስሊሙን የማሳቀቅ የማጥላላትና መንፈሳዊ መብቶቹን የመንጠቅ ስራ እየሰራ ነው ይህ እብደት በምን መልኩ ክልሉን ይጠቅማል ተብሎ እንደታሰበ ለሰ	negative
ኧረ ስለ በግ ነው ወሬው አንቀላቅል	neutral
ቴ አስበክ የደረስክበት ድምዳሜ ይሄ ከሆነ ችግሩ ከእስኬ ሳይሆን ካንተ ነው ለማሰብ አልተፈጠርክ ይሆናል   እስኪ ደግሞ ሳታስብ ሞክር	neutral
ማነህ አንተ አህያ መሞከር ነው ዝም ብለህ አፍህን አትክፈት	negative
   ሴቶቹ  ይሄኔ የወደፊት ባሌ ድንግል ሴት ነው ማገባው እያለ ያስብ ይሆናል	negative
ሲዳማ ራስን የማስተዳዳር ጉዞ ጥናታዊ ፅሁፍ ፊላታ ቦሮጄ ቃዬርዲን ተዘራ ጋር የሰሩትን ጥናት አቅርበው ጥሩ ውይይት ከብቃት ያላቸው እንግዶች ጋር ማድረጋቸውን ገለፁ	positive
እኔ ገለልተኛ ሜዳ ለማፈላለግ እስማማለሁ 	neutral
ኦሮሚያ ለ ተወለዱ ወይም ረዥም ጊዜ ለ ኖሩ አማሮች ኦሮሚያ አገራቸው ነች እሱ ክርክር ውስጥ የሚገባ አይደለም	positive
የጆሲ ሾው ግን የመዝናኛ ፕሮግራም ተብሎ መጠራት አለበት ወገን	neutral
እንደ አንተ አይነት ደደብና ጠባብ አይቸ አላቅም	negative
የሪፍት ቫሊ ተማሪዎች ግን  ሁሉ ነገር ቢቀር እንዴት እየወሰዱት ያለውን ኮርስ አያቁም  አድነን የእውቀት አምላክ አቦ ድፍት ያድርግልኝ	negative
ብርሀኑ ድጋፌ በጣም ጎበዝ ተዋናይ ነው	positive
መንግስት ዩኒቨርሲቲ ውስጥ ያሉ ስርአት አልበኞችን ስርአት አስይዞ ሰላማዊ የመማር ማስተማር ሂደት ለማስኬድ ባለመቻሉ እናት የልጇን እሬሳ እያለቀሰች ትቀብራለች	neutral
ሱሬ ፕሮግራማችሁን ተከታትየዋለሁ ይበል የሚያሰኝ ነው ነገርግን ከዚ በላይ ብዙ ሀሳቦችን ታነሳላችሁ ብዬ እገምታለሁ ጥሩ ጅምር ነው በርቱ	positive
አሜን እውነት ብለሀል መሪዬ ዶር አብይ ብዙዎች ከአንተጋር መሆናችንን እንመሰክራለን	positive
እልፍ በሞላበት ያውም በሰው አገር ቆሜ ከሰው መሀል አማራ   ኦሮሞ  ትግሬ  ደቡብ  ነሽ ሳልባል   ጥበቤን ለብሼ ስጠራ በአንድ ቃል   እንዴት ደስ አይለኝ ዘሬን ሳይጠይቁ ኢ	positive
በትራንስፖርት አቅርቦት እጥረት ተቸግረናል የአዲስ አበባ ከተማ ነዋሪዎች  በአዲስ አበባ ከተማ ትራንስፖርት እጥረት ከጊዜ ወደ ጊዜ እየተባባሳ መምጣቱን የከተማዋ ነዋሪዎች ተናገሩ	negative
ሰው ማገት ከተጀመረ ኢትዮጵያ እምትባለው ሀገር መንግስቷ ህዝብ የሚቀልበው የሰው ድልብ አለቃ እንጅ የሀገር እና ህዝብ መሪ የለም ብዩ ጫከውን እንደ አውስትራሊያ ለመኝለት ጫፍ ላይ ነኝ	negative
ፌደራሊስ ሀይሎችን  እንቀላቀላለን   ሀገር አሸባሪዎች ወይም ገንጣዮች  በእንዶድ ታጥባ ወደ  ፌደራሊስ ሀይሎች  ተቀይራለች   ወይ የኢትዮጵያ	negative
ሰበር ዜና  የብልፅግና ፓርቲን የተቀላቀሉ ድርጅቶች የስምምነት የፊርማ ስነስርአት ዛሬ እሁድ ህዳር  አም በአዲስ አበባ ሲደረግ ክቡር ጠቅላይ ሚኒስትር ያደረጉት አስደና	positive
በዚህ አያያዙ አማንይኹን ረዳ የቀጣዩ የአዲስ አበባ ከተማ ከንቲባ መሆኑ አይቀሬ ነው 	neutral
ከምርጫ በፊት ልክ ነው የማይታሰብ ነውእንበልና የነጃዎር ፖርቲ መንግስት ለመመስረት ወንበሮች ካጠሩት እንዷሁኑ ተንከትክቶ ከሳቀ እናየለን	neutral
ጠቅላይሚኒስትሩ አገር የመምራት አቅም የላቸውም አቶ ልደቱ አያሌው	negative
የእግዚአብሄር ጥበቃ አገራችን ላይ ይሁን 	positive
እልልልልልልልልልልልል ልልልልልልልልልል እልልልልልልልልልልልልል እግዚአብሄር ይመስገን አሜን አሜን አሜን አሜን	positive
ፈጣሪ አዉጣኝይቅርታ ግን አልገባኝም አባባልሽ እስልምናን እንደ ፓለቲካ አጀንዳ የተጠቀመበት ባልዲ እራሱን ከሆነ ልክ ብለሻል	negative
እኛ እንኳ እያየን ብዙ ነገሮች ተቀይረዋል መልካም አዲስ አመት ፍፄ	positive
 የመንግስትና የግል ተቋማት የኢትዮጵያ ኤሌክትሮኒክስ አንድ መስኮት አገልግሎትን ተግባራዊ ለማድረግ ተፈራረሙ	positive
እንደውውው    የሚሉትን የድንዙዞች መጠራቀሚያ ክበብ ከአመታት በኋላ አክቲቬት አርጌ ዞር ዞር ብዬ ሳነብ የድሮዎቹ ጤነኞች አብደው ድሮ እብድ የነበሩት ደሞ ፍፁም ወደጤናቸው	negative
ማሀሌታይ ያሬድ አንተ ታላቅ ነህ  ለኢትዮጵያ ሰዎች ምግባቸውን ሰጠሀቸው መዝ  ያለውን የመፅሀፍ ቃል ፍፃሜ ያሳየኸን አንተ ነህ  እኛ ህፁፃን የዘመኔ ሰዎች ግን ከዚኽ ሲሳይምግብ	positive
አንተ ለኛ ትለፋልህ አምላክ ይርዳህ የኔ ደግ ትሁት	positive
ማን ይጠይቃቸዋል እንደፈለጉ አይደል የሚፈነጩት	negative
የመንግስት ቃል አቀባይ አቶ ንጉሱ ጥላሁን ከስራቸው በገዛ ፍቃዳቸው መልቀቅ አለባቸው ህዝብን መዋሸት እንደ መግደል ወንጀል ይቆጠራል በዜጎቻችን ላይ በውሸት አጀንዳ መቀለድ ይቁም	negative
አይ የሴት ነገር ይሉ ነበር ውይዜሮ አዜብ	neutral
ለመላው የእስልምና ተከታዮች በሙሉ  የዛሬው ጁምአ ሰላማዊ ፍቅርና መስጠት  የተሞላበት እንዲሆን ተመኘን	positive
ምን ይሆን የተማሩት የኢሀድግ ትውልድ የዞረበት	negative
 ድርጅቶች  ፊርማቸውን አኑረው ብልፅግና ፖርቲ  ን መመስረታቸው ታሪክ ነው ተቻችለን በእኩልነት ኢትዮጵያን ወደ መልክም ስራት እናሸጋግር መባሉን ውሱን ጏጣዊ አላማን እፅንፎ የያዘ ብቻ እንጂ ሌላ ማን ይቃወመዋል	neutral
ኢትዮጵያ በደከመች ጊዜ በግፍ የተወሰደባትን የባህር በር የጊዜ ጉዳይ ነው እንጂ ማስመለሷ አይቀርም ከቻይና እና ቦሊቪያ ብዙ ልንማር ይገባል 	positive
ይለወጣሉ  የሚሰማቸው ህመም ሊቋቋሙት የማይችሉት ይለብቻዎ ትሆናላችሁ  የምትወዳቸው                     	negative
ጉዳዩ ያለንበት የፖለቲካ ቀውስ ላይ የኢኮኖሚ ቀውስ ጨምሮ ስቃያችንን የሚያባብስ ድህነት ወለድ አሰቃቂ ወንጀሎች የየእለት ዜናችን ሊያደርግ የሚችል ጉዳይ ነው	neutral
ሌላው የ ትልቅ ዜና የኢትዮጵያ አየር መንገድ ንብረት የሆነው    የተከሰከሰበት አደጋ ነበር በአደጋው የ 	neutral
ወደ ሶሻል ሚዲያም ሆነ ሚዲያ ተቻኩዬ የምወጣ የምናገር ሰው አይደለሁም  ለገና በአል መልእክት ሳስተላልፍ ሙስሊሞቹ ያንተን መግለጫ ይጠብቃሉ ተብዬ ተገፋፍቼ ነው መግለጫ የሰጠሁት	neutral
ተርፎነ ነው ቅቤው አንተ ሰትለምን በየበተሰኪያኑ አመድ ወርሶህ እኛ የተረፈነን ደሞ እንቀባለነምንታደርገዋለህ	negative
ሙስሊሙ  የራሱ  ሚዲያ  ተቋም  ያስፈልገዋል  የሙስሊም  ያልሆኑ  ሚዲያዎች  ከጀርባቸው  ማህበር  እርኩሳን  ነው  የሚመራቸው  ለዚህ  ነው  የራሳችን  	negative
ምን ያን ያህል ውድ አይሆንም  አንድ    ቢሆን ነው	neutral
ስው ደስ የሚስኝበትን ያደርጋል	positive
በሴራችሁ እየበተናችሁት እያኮላሻችሁት  እንዴት ብሎ ወደ አንድ ይምጣ ኢሳት እንኳን አራተኛ መንግስት ይሆናል ብለን ተስፋ ያደረግንበትን ተቋም አሽመድምዳችሁ ቁጭ አደረጋችሁት	negative
መልካም የጌታ ልደት ለእርስዎም የተከበሩ ፕሬዜዳንት	positive
የሰው ደም መጣጮች አይደሉ የስራ  እንዲዘረጋ አይፈልጉም አሳሞች	negative
ቢያንስ መናገር ይችላሉ ልያታይ ክልመ ፍሀሾማ አሁን የፍርሀት ጊዜ አይደለም ይዴይሜ	negative
እሺ እኔ በግብዣው ደስተኛ ነኝ 	positive
እኔ ሞቻለሁ  ጌታ ሆይ ኧረ ና	negative
 አውሮፓ ውስጥ በ  በጣም ከሚያምኑ ክለቦች አንዱ ነው የራልፍ ቡድን ደግሞ በተለይ የፕሬሲንጉ ሰክሰስ ባልሳሳት እስከ    ድ	neutral
ይህን አውሮፕላን በመገልበጥ ላይ ልናሆይ ዜጊ ምጅረ ምጣበ ትፊበ ያዚከ ናእ እነሱን ያቅርቡ እደውልበታለሁ ልላችይ ንሆሊ ሚራገስአ ሱእ ትባልናም	neutral
ኢህአዴግ የሚለው ስም መጥፋቱ ብቻ ለብልፅግና ክብር እንድሰጥ አድርጎኛል አሁንም እንዲህ ነው ብልፅግና 	positive
ስልጣን ጥማት መጥፎ ነው	neutral
ምቀኛ አታሳጣኝ ነው መቼም አሁን አንቺም በኔ ቀናሽ  	negative
ምን አልኩ አሁን  	neutral
ሲጀምር አሁን ባለው ሁኔታ ምርጫ የሚያሸንፈው ወይ ክላሽንኮቭ ወይ ብሄር ያለው ነው ስለፖሊሲ ግድ የሚለው መራጭ እምብዛም	neutral
ሞትን ከዩኒቨርስቲ አመለጥነው ሲሉ መንገድ ላይ አስቀራቸው የወገኖቻችን ሞት የማያስደነግጠን ደረጃ ላይ ደረስን 	negative
አንድነታችን ሁሌም መለያችን ነው ድር ቤይብር አንበሳ ያስር	positive
ትርጉም ትገድላለች ስጋዊ ትርጉም በተለይ አንድ አይደለም ሚሊዮን ህዝብ ገደል ወስዳለች	negative
ዛሬም ያውነወ ለውጥ የለም	negative
የጅማ አባ ጅፈር አስተዳዳሪዎች የእግር ኳስ አፍቃሪው ላይ እየቀለዱ ነው የከተማው ከንቲባ ባይኖር ክለቡ ይፈርስ ነበር ለነገ ጨዋታ ዛሬ መንገድ ላይ ያሉት ጅማ አባ ጅፋሮች የ ወ	negative
ለአላማ ለሀገር ጥቅምና ለፍትህ ታማኝ መሆን በእጅጉ ሊያስመሰግን ይገባል ወዳጅነትን ላለማስቀየም ሲባል ፅኑ አላማን መካድ የተለመደ ደካማናት ነው አቢይ ለ	positive
ሞጣ በሚገኙ አራት መስጅዶች እና በርካታ የህዝበ ሙስሊም ንብረት በደረሰው የሽብርጠ ጥቃት ምክንያት የድሬዳዋ ነዋሪዎች ቁጣቸውን ገልፀዋል ሙሉ ተቃውሞው	negative
እነዚህ የስድብ ትምህርት የት ነው የሚያገኙት ስድብ አናታቸው ላይ ጎጆ ቀልሳለችኮ ሰው የመረጃ ማስረጃ አለ ወይ ብሎ በመጠየቁ እንዲህ የሚንጨረጨሩ ምናቸው ዞሮ	neutral
ይች ከኢራኑ ዘመቻ ለመሸሽ ያመጣሀት ምክኒያት ናት	neutral
ታድያ ምን ይጠበስ እናንተን አይመለከትም ደግሞ አብይ እኮ የውያኔ  መድሀኒት ነው የቡዳ መድሀኒት ሲሉም አልስማሽ	negative
ያሳዝናል የጎንደርን ሰላም የማይፈልጉ አሸባሪዎች ዛሬም የሽብር ስራቸውን እየሰሩ ነውየጥምቀት በአልን በደመቀ ሁኔታ ለማክበር ዝግጅቱን ያዩ አይናቸው የሚቀላው ሰይጣን የቅማንት ቡድኖች ናቸው	neutral
ታህሳስ ለበአለ ብስራት እንኳን አደረሳችሁ   እመቤታችን የተጠማውን ውሻ በወርቅ ጫማዋ ያጠጣችበትና ቅዱስ ገብርኤል ትፀንሻለሽ ብሎ ብስራቱን ለድንግል ለመጀመሪያ ጊዜ የነገረባ	positive
በህገወጥ ክልሎች የሚደገፉ የሚመለመሉ አገር በቀል አሸባሪዎች ቅድሚያ የሚሰጠው ጉዳይ ቢሆን	neutral
ሁላችንም የእግዚብሄርን ክብር አንኳሰናል እንዴት ከእርሱ በላይ ሌሎች ነገሮችን በመምረጥ ባለማመስገን በእርሱ ባለመታመንና ባለመታዘዝ በመሆኑም	negative
ኮፒ ስትገዢ መቼም የወረቀት እና የህትመት ነው ምትከፍይው ፍሬም ለማሰራት ደግሞ የእንጨት እና የመስተዋት እንዲሁም ፍሬ ምን የሚሰራው ባለሙያ የእጅ ነው ምትከፍይው ስል	neutral
አማራ የሰውነት መለኪያ የውሀ ልክ ነው ስንል ዝም ብለን አይደለም አማራን በሙስሊም ጠልነት የፈረጁት እነ አህመዲን ጀበል ይቺን የሶሪያ ሲረዱ አይታዩ አዛኙ አማራ የተቻለውን እያደ	neutral
አሜን ብያለው ዘመዴ ግን ዋናው ነገር ሽንኩርት አከታተፉ ነው ሽንኩርት የከተፈውንም እጁን ይባርክ 	positive
እንኳን ደህና ለህዝብ መጡለት ግን አንድ ነገር ልጠይቅዎ  ከታገቱት ልጃገረድች መሀል አንዷ የርሶ ልጅ ብትሆን ኖሮ ይህን ያህል የበላይ	positive
በዛሬው እለት ባቻ አርማጭሆ ውስጥ  ህፃናት እንደታገቱ የተረጋገጠ መረጃ ደርሶኛል  ከታጋቾቹ መካከል አንዱ የካህን ልጂ ነው	negative
ኦቦ ለማ ታላቅ ሰው ናቸው አብዛኛው የኢትዮጵያ ህዝብ በጣም ይወዳችዋል ያከብራቿል ብዬ ስል በማጋነን ነውእሳቸው አንድ ቃል ከተናገሩ ሰሚው ብዙ ነው ለኢ	neutral
ይሄን የመሰለ ልጅ በመንግስት ትመስይው ሰላምዬ	neutral
እንደኳስ እየጠለዝክ ነው እንዴ የምትጠቀመው	neutral
ብሄራዊ ቴአትር አካባቢ አግኝተን ሸክሙ እንዲቀል ተበላሽተው ከቆሙ መኪኖች አንዱን ሰጥተን አበረታተነው ነበር  ዛሬ በአዲስ ተስፋ ስራውን መጀመሩን እና ከችግሩ መሻገሩን በማየቴ ደስ ብሎኛል	positive
ብራቮ ኢዜማ  ኢዜማ በወለጋ  ጊንጪ  አርሲና አምቦ ከተሞች ህዝባዊ ስብሰባውን ሊያደርግ ነው	positive
ህወሀት አማራጭ ሀሳቦችን እና አመንጭዎቻቸውን በጠላትነት የምትፈርጅ የህዝብ ጀሮ እና አእምሮ በእሷ አብዮታዊ ዲሞክራሲ እና ዘውጌ አፓርታይድ ብቻ እንዲታጨቅ እና	neutral
እንኳን ለብርሀነ ልደቱ አደረሳችሁ አደረሰን	positive
ሀረር የፍቅር ሀገር እያለሁ ነበር ቅዳሜ ከሰአት  ያቋቋምኩት በቀጣዩ ምርጫ ከመረጣቹኝ ግባብዳ ደባዎች ላይ ከባድ ግብር በመጣል ብልፅግና ለማረጋገጥ ቃል እገባለሁ	positive
ነገ ማክሰኞ ነው ዋዜማ ሲሆን የቀኖች ስም ኦቨራይድ ይደረጋልዛሬ ዋዜማ እንጂ ሰኞ አይደለም	neutral
ሀኒ ያገራችን ልጅ ስለመሆኖ እያጣራን ነው አንቺን ማን ጠራሽ እዚ	neutral
እንኳን እርሶንም በሰላም አደራስዎ የምሰሩት ስራ የስማሰግኖታል ከብልእግና ፓርት ጋር  አገራችንን ወደ ድሞክራስ እንዳምታደርሱ አልጣራጠም	neutral
ስለ ኑክሌር ስለ ሰው አገር ባህር  ስለ ባህር ሀይል መገንባት ሲያወሩ  ሁሌ የ ሆነ የትግርኛ አባባል ትዝ ይለኛል ቢራቢሮ ቂጧን ሳትሸፍን ምድርን ካልሸፈንኩ አለች   	neutral
ጥቁር በአማርኛ	neutral
እላለው ድል ለዲሞክራሲ ድል ለዲሞክራሲ	positive
ካድሬዎቻችን ለአናሳ ትግሬ አይላላኩ እንጂ ለሌላ ቢላላኩ ችግር የለውም በአንድ አመት  አመት ያልሰራች	negative
በእውነቱ እንደ ፉከራው በሀይልም ሆነ በምርጫ ትህነግ የኢትዮጵያ ህዝብን ዳግም ማሸነፍ ከቻለ  መንገዱን ጨርቅ ያድርግለት ብዙሀኑ ህዝብ በሌላ ምእረፍ  ከተ	neutral
ጦርነት በአስተዋዬች ሲታቀድ አጀማመሮን ብቻ ሳይሆን አጨራረሶን ጭምር የመወሰን ተፁኖቸወን የበለጠ ያሳስበቸዋል እባካችሁ ሰለ ጦርነት አትስበኮ ጦርነት ህፃና	negative
በለው  ታድያ  በኢትዮጵያ ሰላም አለ የተባለው  የት አለ	negative
መልካም  ገና  ለመላው  የኦርቶዶክ እምነት  ተከታዮች	positive
ከብዙ እንክብካቤ ጋር  	positive
እንዲህ ቅጥ ያጣ  እሰሩ ማፍረስ አይነት አስተዳደር  አዲስ ችግኝ ተከሎ ለማልማት ሽር ጉድ እየተባለ  ጥንታዊ ደንን እያወደሙ የድንጋይ ግንብ ማቆም ም	negative
ቃሉ አሉታዊ ነው ብዬ ነው	negative
እንዴ ታውቆሀል    አልክ እኮ ሰውዬው ምነው እድሪስ አልባ ነኝ ተጫወትክሳ 	negative
ሀረር አለ በተለይ እነ መላክ ሰፈር	neutral
እስክንድር ዲሞክራሲን ማፀነስ ነው እንጂ ማዋለድ አይችልም ከሞከረም ይጨናገፋል  አድናቂው	neutral
